,authors,doi,doiUrl,entities,id,inCitations,journalName,journalPages,journalVolume,outCitations,paperAbstract,pdfUrls,pmid,s2PdfUrl,s2Url,sources,title,venue,year
45,"[{'name': 'Cristian Paz', 'ids': ['9650544']}, {'name': 'Viviana Burgos', 'ids': ['12187069']}, {'name': 'Sebasti???n Suarez', 'ids': ['33472460']}, {'name': 'Ricardo Baggio', 'ids': ['2180132']}]",10.1107/S2053229615004994,https://doi.org/10.1107/S2053229615004994,"['Drimys', 'Lactones', 'Sesquiterpene Lactone', 'Sesquiterpenes', 'alpha-cobratoxin (1-24) amide', 'dendocarbin A']",bed53009222458c03602279a6836dff12f2df755,[],"Acta crystallographica. Section C, Structural chemistry",294-7,71 Pt 4,[],"The title compound, dendocarbin A [systematic name: (1R,5aS,9aS,9bR)-1-hydroxy-6,6,9a-trimethyldodecahydronaphtho[1,2-c]furan-3-one], C15H22O3, is a sesquiterpene lactone isolated from Drimys winteri var chilensis. The monoclinic phase described herein displays an identical molecular structure to the orthorhombic phase that we reported previously [Paz Robles et al. (2014). Acta Cryst. C70, 1007-1010], while varying significantly in chain pitch, and can thus be considered as a borderline case of one-dimensional isostructural polymorphism.",[],25836288v1,,https://semanticscholar.org/paper/bed53009222458c03602279a6836dff12f2df755,['Medline'],A monoclinic form of dendocarbin A: a borderline case of one-dimensional isostructural polymorphism.,"Acta crystallographica. Section C, Structural chemistry",2015
46,"[{'name': 'M G SHEVCHUK', 'ids': ['14164200']}, {'name': ""M M BEREZHNITS'KII"", 'ids': ['17079420']}]",,,"['Infarction', 'Myocardial Infarction', 'Myocardium']",7aedc238d6d5af6f53659ad2d650a0a76ed1bfb6,[],Fiziolohichnyi zhurnal,260-2,9,[],,[],13977235v1,,https://semanticscholar.org/paper/7aedc238d6d5af6f53659ad2d650a0a76ed1bfb6,['Medline'],[Electrocardiographic indices in dogs under normal conditions and in experimental myocardial infarct].,Fiziolohichnyi zhurnal,1963
47,"[{'name': 'Kristin L Shimp', 'ids': ['5996705']}, {'name': 'Kunwar P Bhatnagar', 'ids': ['6549514']}, {'name': 'Christopher J Bonar', 'ids': ['6309616']}, {'name': 'Timothy D Smith', 'ids': ['40068724']}]",,,"['Duct (organ) structure', 'Echinops telfairi', 'Fetus', 'Insectivora', 'Muscle', 'Ontogeny', 'Primates', 'Saguinus cruzlimai', 'Vomeronasal organ structure', 'explanation']",eb3ad31aace74a5c75a7093d5521a082be508b1d,"['db58fe02623c3932bf33c10366abb330d523720c', '6a6a27efa31b819108908f7b6cdb5a3376f8f37c', '1a729fc6f56c89ff63c783d53ba7e9190a42ebb1']","The anatomical record. Part A, Discoveries in molecular, cellular, and evolutionary biology",862-9,274 1,[],"Ecological explanations have been put forward to account for the precocious or delayed development of patency in ducts leading to the vomeronasal organ (VNO) in certain mammals. Perinatal function may be related, in part, to the patency or fusion of the vomeronasal and nasopalatine (NPD) ducts. However, few studies have focused on NPD development in primates, which generally have a prolonged period of dependence during infancy. In this study we examined 24 prenatal primates and 13 neonatal primates, and a comparative sample of fetal mice and insectivores. In embryonic and early fetal Microcebus murinus, the NPD was completely fused, whereas in fetuses of later stages the duct was partially fused or completely patent. M. myoxinus of all stages demonstrated some degree of NPD fusion. In all other prenatal primates, the NPD was fused to some extent. Four prenatal insectivores (Tenrec ecaudatus) showed some degree of NPD fusion. In Mus musculus at 19 days gestation, the NPD was patent, although the anatomically separate VNO duct was fused. T. ecaudatus and most of the neonatal primates revealed complete NPD patency. An exception was Saguinus geoffroyi, which exhibited fusion of the NPD near the VNO opening. These observations may relate to differences in perinatal VNO function. The differences noted in our study suggest that M. murinus and M. myoxinus may differ in perinatal VNO functionality and perhaps in related behavior. Observations of neonatal primates suggest that NPD patency may be relatively common at birth and could serve other purposes in addition to being an access route for VNO stimuli.",['http://srufaculty.sru.edu/timothy.smith/tds-web-pages/shimp-2003.pdf'],12923897v1,http://pdfs.semanticscholar.org/eb3a/d31aace74a5c75a7093d5521a082be508b1d.pdf,https://semanticscholar.org/paper/eb3ad31aace74a5c75a7093d5521a082be508b1d,['Medline'],Ontogeny of the nasopalatine duct in primates.,"The anatomical record. Part A, Discoveries in molecular, cellular, and evolutionary biology",2003
48,"[{'name': 'N Muteveli???-Arslanagi???', 'ids': ['12862745']}]",,,"['Arachidonic Acid', 'Blood Platelets', 'Legg-Calve-Perthes Disease', 'Leukotrienes', 'neutrophil']",d073effd913ebc1a6db2632cec2c2dc255a1e568,[],Lijecnicki vjesnik,296-300,114 9-12,[],"Psoriasis is a chronic recessive disease of unknown etiology, insufficiently explained and with a rather complex pathogenesis. In this paper the role of polymorphonuclear leukocytes, products lipids (arachidonic acid, leukotriene, 12-hydroxyeicosatetraenoic acid and the others) has been considered, as well as some immunological moments and the role of complements and platelet activating factor. It has not been explained up to now which one of these factors has the main role in the psoriatic lesion development. The primary defect in this genetically determined disease is unknown. All the elements listed in the sequence of events have secondary or tertiary significance.",[],1343137v1,,https://semanticscholar.org/paper/d073effd913ebc1a6db2632cec2c2dc255a1e568,['Medline'],[Pathologic mechanisms in the development of psoriatic lesions].,Lijecnicki vjesnik,1992
49,"[{'name': 'P W Cronen', 'ids': ['12815080']}]",,,"['Deglutition Disorders', 'Esophageal Stenosis', 'Esophageal Tissue', 'Esophageal spasm', 'Esophagus', 'Gland', 'Stenosis', 'Urologic Diseases']",ccd6a985061641e57cc746880477de90d7501bc1,[],Southern medical journal,771-2,77 6,[],"I have reported a case of esophageal pseudodiverticulosis, a benign disorder consisting of dysphagia and esophageal stricture. The diagnosis is made by the radiologic findings of multiple outpouchings into the esophageal wall. The disorder appears to be related to abnormal submucosal glands of the esophagus. No coexistent diseases have been found, and except for treatment of the associated esophageal stricture no specific therapy is required.",[],6427937v1,,https://semanticscholar.org/paper/ccd6a985061641e57cc746880477de90d7501bc1,['Medline'],Diffuse esophageal intramural pseudodiverticulosis.,Southern medical journal,1984
50,"[{'name': 'E Hauptmann', 'ids': ['4939308']}, {'name': 'I Ruzdi???', 'ids': ['13848420']}]",,,['Hemoglobinopathies'],8af0ebbc56682cab7e0ac0b5823e21ffd2c1019c,[],Lijecnicki vjesnik,941-52,87 9,[],,[],5869840v1,,https://semanticscholar.org/paper/8af0ebbc56682cab7e0ac0b5823e21ffd2c1019c,['Medline'],[Hemoglobinopathies].,Lijecnicki vjesnik,1965
51,"[{'name': 'Y Furuya', 'ids': ['4101887']}, {'name': 'S Kobayashi', 'ids': ['1853384']}, {'name': 'Y Higuchi', 'ids': ['2056695']}]",,,['Esophagus'],eec7edcd93ee9d86debce1193dc6edeaa4953212,['79611849c54e87524ab1ca8f7896f61746765643'],Nihon Igaku Hoshasen Gakkai zasshi. Nippon acta radiologica,1408-14,29 11,[],,[],5266373v1,,https://semanticscholar.org/paper/eec7edcd93ee9d86debce1193dc6edeaa4953212,['Medline'],[A case of tuberculosis of the esophagus].,Nihon Igaku Hoshasen Gakkai zasshi. Nippon acta radiologica,1970
52,"[{'name': 'Motoki Iwasaki', 'ids': ['35089098']}, {'name': 'Cecilia Polidoro Mameri', 'ids': ['12231987']}, {'name': 'Gerson Shigueaki Hamada', 'ids': ['4773320']}, {'name': 'Shoichiro Tsugane', 'ids': ['1941240']}]",,,"['Carcinoma of lung', 'Censuses', 'Colon Carcinoma', 'Liver and Intrahepatic Biliary Tract Carcinoma', 'Mortality Vital Statistics', 'Prostatic Neoplasms', 'Ratio', 'Stomach Carcinoma', 'Stomach Neoplasms']",169888ce740ca928bfd5b214d3a6a55a7a991e83,"['d16cd8c234fe14da4459d040fd1668f1a87e6d8a', '45617a130d27ed21cf9205793b8f923b7eb4a6af', '36de85856580c9d15fd8902615fe24dee84a7233', '7c8d1bdfa69cb84a13d289dd9e61520b22d1d051', 'becd1ba5071a095d23368f3c72a5bd0a29047b28']",European journal of cancer prevention : the official journal of the European Cancer Prevention Organisation,1-Aug,17 1,[],"We investigated secular trends in cancer mortality among first-generation Japanese-Brazilians in the state of S???o Paulo between 1979 and 2001. Results were compared with those for Japanese living in Japan and Brazilians living in the state of S???o Paulo. We used mortality data for three periods, 1979-1981, 1989-1991, and 1999-2001, and population data from Brazilian censuses in 1980, 1991, and 2000 for Japanese-Brazilians. Available mortality and population data for Japanese living in Japan and Brazilians living in the state of S???o Paulo corresponding to those for Japanese-Brazilians were obtained. Age-standardized mortality rates for Japanese-Brazilians and standardized mortality ratios based on mortality of Japanese living in Japan in 1980 for the three different periods and populations were calculated. We observed a decreasing trend for stomach cancer and increasing trends for colon, breast and prostate cancer over the 20 years in all three populations. Standardized mortality ratios for stomach cancer in Japanese-Brazilians declined to approximately those of Japanese living in Japan. Although standardized mortality ratios from colon, breast and prostate cancer in Japanese-Brazilians increased over the last 20 years, those for colon cancer were similar to the Japanese living in Japan whereas those for breast and prostate cancer (208 and 423 in 2000, respectively) appeared to be intermediate between those for Japanese living in Japan (152 and 208 in 2000, respectively) and Brazilians living in the state of S???o Paulo (281 and 536 in 2000, respectively). Standardized mortality ratios for liver and lung cancer increased in Japanese living in Japan over the last 20 years but no increasing trend was observed for Japanese-Brazilians, except for liver cancer in men, and standardized mortality ratios in Japanese-Brazilians seemed to be similar to the Brazilians living in the state of S???o Paulo. Secular trends in mortality confirm the relative importance of environment in the development of cancer.",[],18090903v1,,https://semanticscholar.org/paper/169888ce740ca928bfd5b214d3a6a55a7a991e83,['Medline'],"Secular trends in cancer mortality among Japanese immigrants in the state of S???o Paulo, Brazil, 1979-2001.",European journal of cancer prevention : the official journal of the European Cancer Prevention Organisation,2008
53,"[{'name': 'Michalis P. Michaelides', 'ids': ['3345015']}, {'name': 'Christoforos Panayiotou', 'ids': ['1783902']}]",10.1109/LSP.2009.2016481,https://doi.org/10.1109/LSP.2009.2016481,"['Algorithm', 'Binary data', 'Computational phylogenetics', 'Fault tolerance']",54e6733f90002f9e1be74075ef371cf28d3d8b45,"['2f320531996e67402d43960f81ecfb53a1fb1a47', '4655cfd25fd453a91a8b9f59e747f11f9a7f22f6', 'b4f03fd215f280a6b34598054b37682380bd7076', '475666e43b1b4764efc06e955f651dd1b913fcdb', 'ccf4efad03d35308d66aacb39c3d5b518315d864', '8b5178d03c63af23c8f0b34602e319ea6207e23d', '4ea1728b8eac0f55651799bb1dc28a963b402898', '3c640ba92aa667c84a550b1d679628c253778ead', '4ee3ebe6a59890b862b834082ca026e464cf3e8d']",IEEE Signal Processing Letters,406-409,16,"['2ce66b18cfc6a8e7fd46b03e1a93189f6460942b', '0bd2bbdd22456c0ccd64dc4cbf7ef281f6703268', '4880c36ae3197296e9e37448f96384bd7c9181c3', '7c986bf2af4ac3b532f8aa794646353095abdf32', '474a139ee7b4223ca1e37b61665ddc8214528dce', '148b1e734b31ed27bfb2ba58b25b7f1f364fcaa9', '09a28aef56da5d4ef05e0e1608443ae770bd4b9d', '995de4b8ff57766d5e22f97a28798cc9e2d1662c', '8430c9599d1823a5c4cec98d9c8e30123fc271e3']","This paper investigates Wireless Sensor Networks (WSNs) for achieving fault tolerant localization of an event using only binary information from the sensor nodes. In this context, faults occur due to various reasons and are manifested when a node outputs a wrong decision. The main contribution of this paper is to propose the Fault Tolerant Maximum Likelihood (FTML) estimator. FTML is compared against the Centroid (CE) and the classical maximum likelihood (ML) estimators and is shown to be significantly more fault tolerant. Moreover, this paper compares FTML against the SNAP (Subtract on Negative Add on Positive) algorithm and shows that in the presence of faults the two can achieve similar performance; FTML is slightly more accurate while SNAP is computationally less demanding and requires fewer parameters.",['https://doi.org/10.1109/LSP.2009.2016481'],,,https://semanticscholar.org/paper/54e6733f90002f9e1be74075ef371cf28d3d8b45,['DBLP'],Fault Tolerant Maximum Likelihood Event Localization in Sensor Networks Using Binary Data,IEEE Signal Processing Letters,2009
54,"[{'name': 'Aithala P Janardhana', 'ids': ['6501609']}, {'name': 'Rajagopal', 'ids': ['3323647']}, {'name': 'Sharath Rao', 'ids': ['1818468']}, {'name': 'Asha Kamath', 'ids': ['3737108']}]",10.4103/0019-5413.65148,https://doi.org/10.4103/0019-5413.65148,"['Back Pain', 'Compression', 'Disk, Herniated', 'Hepatolenticular Degeneration', 'Hernia', 'Intervertebral Disk Displacement', 'Low Back Pain', 'Lumbar Region', 'Magnetic Resonance Imaging', 'Mitral Valve Prolapse Syndrome', 'Nerve root', 'Neurologic Symptoms', 'Pain', 'Patients', 'Plant Roots', 'Prolapsed lumbar disc', 'Ptosis', 'Signs and Symptoms', 'Structure of intervertebral foramen', 'spindle assembly checkpoint']",bba5370010f0d67cda0e347edda1f7a006e8d0ab,"['5b05cb45a66fca2db4922d6dce73f958fecbf95a', '728a3fd1771ed5eef11b48468f190aa17a28950a', '45e3c206a568c29a7c706f71734503cab3b02235', '15b8851273e62d91075a89f5e5fe2f0db4807ee9']",,263 - 269,44,[],"BACKGROUND
Lumbar disc prolapse is one of the common causes of low back pain seen in the working population. There are contradictorty reports regarding the clinical significance of various magnetic resonance imaging (MRI) findings observed in these patients. The study was conducted to correlate the abnormalities observed on MRI and clinical features of lumbar disc prolapse.


MATERIALS AND METHODS
119 clinically diagnosed patients with lumbar disc prolapse were included in the study. Clinical evaluation included pain distribution, neurological symptoms and signs. MR evaluation included grades of disc degeneration, type of herniation, neural foramen compromise, nerve root compression, and miscellaneous findings. These MRI findings were tested for inter- and intraobserver variability. The MRI findings were then correlated with clinical symptoms and the level of disc prolapse as well as neurological signs and symptoms. Statistical analysis included the Kappa coefficient, Odd's ratio, and logistic regression analysis.


RESULTS
There were no significant inter- or intraobserver variations for most of MRI findings (Kappa value more than 0.5) except for type of disc herniation which showed a interobserver variation of 0.46 (Kappa value). The clinical level of pain distribution correlated well with the MRI level (Kappa 0.8), but not all disc bulges produced symptoms. Central bulges and disc protrusions with thecal sac compression were mostly asymptomatic, while centrolateral protrusions and extrusions with neural foramen compromise correlated well with the dermatomal distribution of pain. Root compression observed in MRI did not produce neurological symptoms or deficits in all patients but when deficits were present, they correlated well with the presence of root compression in MRI. Multiple level disc herniations with foramen compromise were strongly associated with the presence of neurological signs.


CONCLUSIONS
The presence of centrolateral protrusion or extrusion with gross foramen compromise correlates with clinical signs and symptoms very well, while central bulges and disc protrusions correlate poorly with clinical signs and symptoms. The presence of neural foramen compromise is more important in determining the clinical signs and symptoms while type of disc herniation (bulge, protrusion, or extrusion) correlates poorly with clinical signs and symptoms.",[],20697478v1,,https://semanticscholar.org/paper/bba5370010f0d67cda0e347edda1f7a006e8d0ab,['Medline'],Correlation between clinical features and magnetic resonance imaging findings in lumbar disc prolapse,Indian journal of orthopaedics,2010
55,"[{'name': 'R. Safner', 'ids': ['4872477']}, {'name': 'T. Treer', 'ids': ['3725064']}, {'name': 'I. Anii', 'ids': []}, {'name': 'A. Kolak', 'ids': ['8054837']}]",,,"['Carp, fish', 'Cyprinus carpio', 'Exclusion', 'Males', 'Morphometrics', 'Phenotype', 'Population', 'Population dynamics', 'Trait']",32358206c0e0d9c988c789d5d9d192c436ed031e,[],,,,"['52602a8a3425e2b51bcb289352a2310e64343300', '5db3b167c77d06ac52e626cfd3d4bdde6937d320', 'c72d4a1304ee2628ad856919de1c3958462d2a2f']","The morphometric traits were determined on the sample of 459 marketable size common carp from the four Croatian fish farms. There traits were analyzed by the classical methods in order to determine the influence of population, scaliness, age and sex on the dressing percentage. The obtained results show the existence of different phenotypes of common carps at Croatian farms, primarily, morphometric differences. However, the sygnificant diferences of dressing percentage among the populations were not registered (p>0.05). The significant difference between the dressing percentages of scaled and mirror carps was not detected (p>0.05), what leads to the conclusion that the scaliness does not influence dressing percentage significantly. The age and sex also, dit not show significant influence on dressing percentage. As the carps were sampled in winter the differences in dressing percentage caused by the different maturation of males and females were excluded.",['http://hrcak.srce.hr/file/7583'],,http://pdfs.semanticscholar.org/3235/8206c0e0d9c988c789d5d9d192c436ed031e.pdf,https://semanticscholar.org/paper/32358206c0e0d9c988c789d5d9d192c436ed031e,[],Dressing Percentage of Four Croatian Common Carp (cyprinus Carpio L.) Populations,,
56,"[{'name': 'W. R. ASHBY', 'ids': ['3396767']}]",10.1038/155242b0,https://doi.org/10.1038/155242b0,"['CNS disorder', 'Foreign exchange service (telecommunications)', 'Maker Faire']",331270e4374bd008988c117a7f20afc323aa9321,"['82e83a463814b1e3831534fc0a1ed0633278945c', 'b44203ec8d6cb7acd4238c67651192b48bce862e', 'e07e3c69ebb8ce4b2578a045aa80bb56a6a2808a', 'da5ddab74b04f19e7ae378a49eef0269c829af32']",Nature,242-243,155,[],"DURING the War the introduction of governmental controls has led to many matters being dealt with by an order fixing some quantity, price or other variable where a laissez-faire system would have allowed them to find their own levels. As examples we have rates of foreign exchange, wages and prices. Not only has this fixing occurred in many instances during the War, but a further extension of control or planning in peace will probably lead to even more variables being fixed in this way.",[],,,https://semanticscholar.org/paper/331270e4374bd008988c117a7f20afc323aa9321,[],Effect of Controls on Stability,Nature,1945
57,"[{'name': 'Matias Volante', 'ids': ['3388418']}, {'name': 'Sabarish V. Babu', 'ids': ['13946315']}, {'name': 'Himanshu Chaturvedi', 'ids': ['7786763']}, {'name': 'Nathan D. Newsome', 'ids': ['2698078']}, {'name': 'Elham Ebrahimi', 'ids': ['2546768']}, {'name': 'Tania Roy', 'ids': ['1733374']}, {'name': 'Shaundra Bryant Daily', 'ids': ['1959041']}, {'name': 'Tracy Fasolino', 'ids': ['3043236']}]",10.1109/TVCG.2016.2518158,https://doi.org/10.1109/TVCG.2016.2518158,"['Arousal', 'Baseline (configuration management)', 'Bipolar Disorder', 'Charcoal', 'Emotions', 'Happiness', 'Mixed reality', 'Patients', 'Sensor', 'Shading', 'Signs and Symptoms', 'Simulation', 'Social presence theory', 'Virtual actor', 'Virtual reality']",2a69e806a42bf401017c9c9b6b1c1efb1430c541,"['d7722508896bb903d2d3bbc477846a47069143a1', '60ced740ea76253752fd121edf28b9963b785b8e', 'abb45fb9ebe30b7e3bfab4b41d7b7d65934d4ebb', '22b1dbf7af3c322477a87524f238708c3189040a', '9a8661522f60b5b040eb08a54a0d26a81eaee2ec', '875df2706253ccef7299811ca88854fc8ba412a5', '68010548f2cf5f678b5137bc6e0f99daafe0ed7c', '5e497b1818f81a6b5665299ccee5723f310ffd1b']",IEEE Transactions on Visualization and Computer Graphics,1326-1335,22,"['241efe78f739978fb2112a782d86577ed32f0b42', '5a5aebdb14371d05d259e112cf6a62c9d58789bd', '1ee1419e1f3330a9785bcb43d80978ba856fd0c5', 'ff5d2eff8fcdc37ff73150bddc78e2357804d47e', '990218120d24c284bf3de746dc138461f095cc5d', '2383bfbb137b7d15ffc409f6248f3f710a7809bf', '6bea7b18c36c991ab98621aa24db28b6616c3d1c', '60b87918ccf56f6b1a8681b5a2f671ba8ab4614c', 'a7eea8b15f638da180c58e55e433a4e8b34efe1f', '2ebc991ce69374e95fa1c38606f1889a1ac44e95', 'bef5f41d8ee45079d92130adfb06d84adcd166a0', '11e187194a5f60972942893ebfccdab68d5dc6bd', '34725f335a295a20679d25afae2882ef147e3560', '73b0ded0ea6704dd0e02a60b4693891ece22d8b2', '899f91390e4e4c9cf07d1248671d46d2841b4f26', 'c8d5565f13d4093500177c631927a6c4081f4bb1', 'e328ec2eedb5f8795bceef1628d6610e165a0810', '2e5bff6d11fd272a68e368d0214f8120e3ddc742', 'a7126713296c77352df87eb36fb54d3c71427d88', 'e104be5e31bacff3e71191732a14656ef13c0302', '46f332fa533182801dee03a575aee77331376f91', '07fc879e0fa4d07600a2f8d6d84e4d28960ccf14', '1d2b4d98b90a6557bf7ad8f482db4220efd5c45d', '100bed2dd02d047381791564b948cdc83fa9153c', 'eaf3bde8c4da7be3ba18bbffae2e602840522f30', 'c787a3156bc3d20d4d505a831d463892d764f537', 'c596b7c2885beba93921b97d671e9b919cc79990', '4ca85470edf8a5499921ac35209887e013b64a9b', '772ce66315c2f6d0108e6404ce91034fae3a37ae', '1c92ac050dc7df429f13c3e9d23df5bda4bdbfca', '6703ffc5d34f0fd4c574a9a72bb16127237e83ed', '712410f2b20c831678f71db35ec01ba1b38bc842']","Realistic versus stylized depictions of virtual humans in simulated inter-personal situations and their ability to elicit emotional responses in users has been an open question for artists and researchers alike. We empirically evaluated the effects of near visually realistic vs. non-realistic stylized appearance of virtual humans on the emotional response of participants in a medical virtual reality system that was designed to educate users in recognizing the signs and symptoms of patient deterioration. In a between-subjects experiment protocol, participants interacted with one of three different appearances of a virtual patient, namely visually realistic, cartoon-shaded and charcoal-sketch like conditions in a mixed reality simulation. Emotional impact were measured via a combination of quantitative objective measures were gathered using skin Electrodermal Activity (EDA) sensors, and quantitative subjective measures such as the Differential Emotion Survey (DES IV), Positive and Negative Affect Schedule (PANAS), and Social Presence questionnaire. The emotional states of the participants were analyzed across four distinct time steps during which the medical condition of the virtual patient deteriorated (an emotionally stressful interaction), and were contrasted to a baseline affective state. Objective EDA results showed that in all three conditions, male participants exhibited greater levels of arousal as compared to female participants. We found that negative affect levels were significantly lower in the visually realistic condition, as compared to the stylized appearance conditions. Furthermore, in emotional dimensions of interest-excitement, surprise, anger, fear and guilt participants in all conditions responded similarly. However, in social emotional constructs of shyness, presence, perceived personality, and enjoyment-joy, we found that participants responded differently in the visually realistic condition as compared to the cartoon and sketch conditions. Our study suggests that virtual human appearance can affect not only critical emotional reactions in affective inter-oersonal trainina scenarios. but also users' oerceotions of oersonalitv and social characteristic of the virtual interlocutors.",['http://doi.ieeecomputersociety.org/10.1109/TVCG.2016.2518158'],26780808v1,,https://semanticscholar.org/paper/2a69e806a42bf401017c9c9b6b1c1efb1430c541,"['DBLP', 'Medline']",Effects of Virtual Human Appearance Fidelity on Emotion Contagion in Affective Inter-Personal Simulations,IEEE Transactions on Visualization and Computer Graphics,2016
58,"[{'name': 'Chi-Jung Huang', 'ids': ['2666784']}, {'name': 'Hao-Wei Teng', 'ids': ['4565755']}, {'name': 'Chih-Cheng Chien', 'ids': ['33112042']}, {'name': 'Jen-Kou Lin', 'ids': ['40147863']}, {'name': 'Shung-Haur Yang', 'ids': ['4661637']}]",10.1371/journal.pone.0065117,https://doi.org/10.1371/journal.pone.0065117,"['Alleles', 'C-reactive protein', 'Coffin-Siris syndrome', 'Confidence Intervals', 'Gene Frequency', 'Genetic Polymorphism', 'Inflammation', 'KRAS gene', 'Liver carcinoma', 'Liver diseases', 'Metastasectomy', 'Mitogens', 'Mutation', 'Neoplasm Metastasis', 'Nitroprusside', 'Patients', 'Prognostic Factors', 'Single Nucleotide Polymorphism', 'inflammatory response', 'liver metastases', 'prognostic']",dc6241508fe1d75ef247f805654fa250e8005e23,"['ce47d38e3cc0843e2732574484cd93cb1e0e95a2', '8c66e1eacdf9776dd30ecf1ded171a18f953efb1', '6e569f22fdf93c878ec7c679018dffc9f8dfe86b', '341723e21accbbc73165ebb169383443f464c02e']",,4526 - 4536,8,"['860be92b1d98b7f108e64ff92e5e1ad8f64028e1', 'e01ae7c23fac4948a2eddf978fe5cef2c186884e', '15c294abdf9d710bf56eec4cddb58233ffb5ab98', '3b8d9db892248930c7d3c5ccc1e2810fcfa03a16', '1f6032d8b8abe2c15d747963cba9f8db343fefb0', '3b26c336276747a2dbff3945e7a3cc186c5a785c', '344a67ff86b034d494be92d16da84a37ff474b2d', '42b638d40a84111e854d4e8fd6257cedfe61ac8d', '3f38c558d7ccb7147e1f292d87e0975204905483', '429dc47f099cf33717ce2de0974d0042f945955c', '084c3c899d0494af4d3246820fd2d4d59b8b7c52', '7dbf02b8007bf1ea47f39c6afbeaafd24ed3c3c0', '987fa8eaa3c5aabe8d4d555fe0af15b7d02eabbc', '89ba35591c3d18d733c2708ac8525e40b9cac789', '7a19c2b79851d5e0e07d27977c1a1cecbff66dc3', '874136f6bdb6f1b089fe7d862686516231024a88', '4c03012defeef9b06720fbeb243bc2ac2b8f52cf', '9a2b259f3cfcd358c4478f52b67c8570427ca446', 'f22e974332958f289f286650aa8a7a6366f36e6a', '6dd2e5e5aeb3ac3eea3937dfb7ededdba8094181', '409f41c64aa0a9f1f151b3db981cc78229cf14c8', 'c64cb62f0d8a42256dac1de2d820046229d23f5a', '840b35ef8fddb10a8cb43803b5009627bf6f99a0', '4af502b85d39fbbd0bb9049a2625ed3e5a5a83d5', 'e446c9f12e5b2e4bbdf5cf6ebc550c6a9e661c09', '0f6a2ae03567d8711bafb171758bb3494ff11aee', 'd5b1f4359197c183486508e5a523b8ce1657635e', '3622b316f1a2ba5798db55708073173d4b4f7ac1', '8ccf61cc786483f2ddfb8b855bcd8c4e61a61f87', '7ff337400db998be48c36e3e1fd46b2e8c215250', 'c56bcd996a325fc28b6dba5afa59255381182258', '564e4cebb87829225e244c85ff8bf857dc5e2d55', '3b80e58770a0faf2e5682aa3ead0c6c01f5807a9', '46f246536a5834d9e896bb29ca1bb8970581875b']","BACKGROUND
The liver is the most common target organ in the metastasis of colorectal cancer (CRC). Synchronous liver metastases may confer a poorer prognosis than metachronous metastases, and genetic alterations and an inflammatory response have also been associated with a poor prognosis in cases of a liver metastasis arising from CRC. However, few studies have examined the relationship between KRAS mutations and inflammatory status in CRC, especially with respect to liver metastases.


METHODS
The effect of the activated mitogen-activated protein kinase pathway and another protein involved in inflammation, C-reactive protein, in liver metastases were examined. We aimed to determine the impact of the CRP-specific single nucleotide polymorphism (SNP) rs7553007 in liver metastasis on the CRC-specific survival (CSS) of patients after colorectal liver metastasectomy.


RESULTS
We found no significant differences in genotype distributions and allele frequencies at the CRP SNP rs7553007 between CRC patients with liver metastasis and the control group. CSS rates were low in the subgroup of patients with synchronous metastasis with the A-allele (A/A and A/G) at rs7553007 or mutated KRAS/BRAF in liver metastatic specimens. Furthermore, the CRP SNP rs7553007 (hazard ratio [HR] = 1.101; 95% confidence interval [CI] = 1.011-1.200; P = 0.027) and KRAS/BRAF mutations (HR = 2.377; 95% CI = 1.293-4.368; P = 0.005) remained predictive for the CSS of CRC patients with synchronous liver metastasis in multivariate analysis.


CONCLUSIONS
Both the CRP SNP rs7553007 and KRAS/BRAF mutations were independent prognostic factors for CRC patients with synchronous liver metastasis.",[],23755178,http://pdfs.semanticscholar.org/dc62/41508fe1d75ef247f805654fa250e8005e23.pdf,https://semanticscholar.org/paper/dc6241508fe1d75ef247f805654fa250e8005e23,['Medline'],Prognostic Significance of C-Reactive Protein Polymorphism and KRAS/BRAF in Synchronous Liver Metastasis from Colorectal Cancer,PloS one,2013
